,time,region,pr_error,pr,od550aer,tos_error,tas_error,clt_error,od550aer_error,tas,tos,clt
93,1983-01-01,northern_hemisphere,0.00012761744619638193,0.0003733099129021866,,0.2163421995937824,0.2465803964193346,,,14.77812739368882,19.82400639851888,
94,1983-01-01,southern_hemisphere,0.00015389163036161335,0.0003757492613658542,,0.2692493523160617,0.28800043996280567,,,13.91343746775901,16.643741130828857,
95,1983-01-01,tropics,0.0001444139561499469,0.00042247412784490734,,0.19617767383654908,0.19717135069494218,,,24.754294666057746,26.00010283788045,
96,1984-01-01,global,0.00014100306361797266,0.00037648154830094427,,0.25177626560131705,0.2660240486976908,,,14.15470359743359,17.915311813354492,
97,1984-01-01,northern_hemisphere,0.00012906464326079004,0.0003770732473640237,,0.22111150125662482,0.2444159837930848,,,14.55629203364063,19.748554706573486,
98,1984-01-01,southern_hemisphere,0.00015294386867026333,0.0003758963011932792,,0.2748174195488294,0.2924480781285487,,,13.714422024472805,16.53784195582072,
99,1984-01-01,tropics,0.00014651745732408017,0.00043400111098890193,,0.20015066737929976,0.19902079255998736,,,24.538464405684508,25.824137687683105,
100,1985-01-01,global,0.00014127400572760962,0.0003746433612832334,,0.24145313724875447,0.2675946068721158,,,14.100930347379958,17.823216279347736,
101,1985-01-01,northern_hemisphere,0.00013068807038507657,0.0003800215963565279,,0.21309617037574446,0.24705516400637959,,,14.533886910137625,19.640395959218342,
102,1985-01-01,southern_hemisphere,0.0001518623148513143,0.0003692716472869506,,0.2627602530022462,0.29181881637624757,,,13.64873859998626,16.457813660303753,
103,1985-01-01,tropics,0.0001463611115468666,0.0004285893191990908,,0.19303762167692182,0.20266074902124673,,,24.484972652989168,25.66154607137044,
104,1986-01-01,global,0.00011733017436199589,0.00036962804551876616,,0.23556057612101233,0.26346492651601006,,,14.146823572711407,17.88004716237386,
105,1986-01-01,northern_hemisphere,0.00010704832584451651,0.0003781490449910052,,0.20687389001250264,0.24208492998712194,,,14.647931256837277,19.71170409520467,
106,1986-01-01,southern_hemisphere,0.0001276139919355046,0.00036111357985646464,,0.25711537897586817,0.2888447480734653,,,13.6225190933035,16.503764708836872,
107,1986-01-01,tropics,0.00010826742345670937,0.00042068671973538585,,0.18742665772636727,0.19648832679266623,,,24.58896642789775,25.793577353159588,
108,1987-01-01,global,0.00011526798334671184,0.00037298167080734856,,0.23110949868957198,0.2597829303338714,,,14.29104789051714,18.02154000600179,
109,1987-01-01,northern_hemisphere,0.00010451533307787031,0.00038306801434373483,,0.20584217086434362,0.23893579365217218,,,14.78162869609485,19.860984961191814,
110,1987-01-01,southern_hemisphere,0.00012602257265825756,0.00036290181742515415,,0.25009512156248087,0.284491319036797,,,13.782986903568949,16.639407634735107,
111,1987-01-01,tropics,0.00010456133259140188,0.00042364430919406004,,0.1825892925262451,0.19279276199862597,,,24.92621238234966,26.066890716552734,
112,1988-01-01,global,0.00011234138310101116,0.0003758468792511849,,0.2361064714690049,0.2641978427954675,,,14.404057884053097,17.98786449432373,
113,1988-01-01,northern_hemisphere,0.00010002088038163492,0.0003767427278944524,,0.20591486369570092,0.24051067500843412,,,14.90157491692375,19.839934190114338,
114,1988-01-01,southern_hemisphere,0.00012466377847886179,0.0003749575316760456,,0.2587920700510343,0.29245326894533424,,,13.881894934937625,16.59623924891154,
115,1988-01-01,tropics,9.913432768371422e-05,0.0004252965154591948,,0.18350489065051076,0.1999301836245764,,,24.773368511887067,25.950993696848553,
116,1989-01-01,global,0.00011026599077013088,0.0003714614431373775,,0.23928439120451606,0.26883838558933615,,,14.339723528477004,17.923214594523113,
117,1989-01-01,northern_hemisphere,0.00010017047452492989,0.00037712487210228574,,0.20773689324657119,0.24159548016068075,,,14.803280977851339,19.810848236083984,
118,1989-01-01,southern_hemisphere,0.00012036335374432383,0.000365804449756979,,0.2629889150460561,0.301791660978783,,,13.848162100909235,16.5048770904541,
119,1989-01-01,tropics,9.73712249106029e-05,0.0004224614785925951,,0.18489439040422437,0.1991846007304473,,,24.551642048142714,25.75645351409912,
120,1990-01-01,global,0.00011032517159037525,0.000372647949916427,,0.24301861599087712,0.269226695632854,,,14.456006234942123,18.030784130096436,
121,1990-01-01,northern_hemisphere,0.00010113584221471683,0.0003864421942125773,,0.2082278952002525,0.2423394424616779,,,15.049900675108427,19.968578338623047,
122,1990-01-01,southern_hemisphere,0.00011951634405704681,0.00035886021760234144,,0.2691599751512209,0.3020752220087486,,,13.840134032581403,16.574749151865642,
123,1990-01-01,tropics,9.685255918157054e-05,0.00042236224544467404,,0.18735783547163007,0.19713255319437936,,,24.768645547061823,25.91359297434489,
124,1991-01-01,global,0.00011036026808142196,0.0003667279324872652,,0.24836431195338562,0.27355406555136813,,,14.392023203656914,18.02412970860799,
125,1991-01-01,northern_hemisphere,0.0001007339983516431,0.00037847080420760904,,0.20962488278746602,0.24691568315325943,,,14.971104733324333,19.938209533691406,
126,1991-01-01,southern_hemisphere,0.00011998839727311861,0.0003549914290488232,,0.27747272451718646,0.30613202712251697,,,13.796662168481527,16.585912704467773,
127,1991-01-01,tropics,9.524619372314191e-05,0.0004096137563465163,,0.19193210825324056,0.2051931555926999,,,24.763810352646086,25.937209924062092,
128,1992-01-01,global,0.00010963113163597882,0.0003693361813930096,,0.25175079579154647,0.2691732435803172,,,14.276231175461708,17.960809230804443,
129,1992-01-01,northern_hemisphere,9.867256039797212e-05,0.00037122574212844484,,0.20420947546760237,0.2476278347038873,,,14.682822950856183,19.809964179992676,
130,1992-01-01,southern_hemisphere,0.00012059154232701985,0.00036745301440532785,,0.28747279693682987,0.2963404585405084,,,13.833164536777028,16.571377436319988,
131,1992-01-01,tropics,9.616420356906019e-05,0.00041918078204616904,,0.1883072567482789,0.2017257838595609,,,24.63795839209124,25.866080443064373,
132,1993-01-01,global,0.00011063209694839315,0.00037375648025772534,,0.24959900726874665,0.27295276295688836,,,14.368482632296079,17.9735213915507,
133,1993-01-01,northern_hemisphere,0.0001009748248179676,0.00038545308052562177,,0.20176541060209272,0.2497093176298043,,,14.778358622856345,19.83404811223348,
134,1993-01-01,southern_hemisphere,0.00012029122990497854,0.00036206641198077705,,0.2855407744646072,0.30224778295098703,,,13.915283184988596,16.575555721918743,
135,1993-01-01,tropics,9.753034009918338e-05,0.00042338202183600515,,0.18371422216296193,0.20317713214402924,,,24.708101879487657,25.89528242746989,
136,1994-01-01,global,0.00011045928295061458,0.0003692965674417792,,0.24993152916431424,0.27119768975196906,,,14.36896466533218,17.981900374094646,
137,1994-01-01,northern_hemisphere,0.00010189010345129645,0.0003824351679213578,,0.20070089648167289,0.25036484848650703,,,14.90913946574048,19.920454025268555,
138,1994-01-01,southern_hemisphere,0.00011903031918336637,0.00035616441527963616,,0.28692287206649775,0.29746880442278206,,,13.785887812000752,16.525301218032837,
139,1994-01-01,tropics,9.728276290843496e-05,0.00042065782690769993,,0.1843345649540424,0.20324161396700358,,,24.711129113245317,25.88771152496338,
140,1995-01-01,global,0.00010961232055706205,0.0003719803335116012,,0.26582472274700797,0.2688045395011693,,,14.488063803512253,18.052239735921223,
141,1995-01-01,northern_hemisphere,9.9781735571014e-05,0.00037913995947747026,,0.22683403268456456,0.25333128406954,,,15.154549788337633,19.99800221125285,
142,1995-01-01,southern_hemisphere,0.00011944474681513384,0.0003648271849669982,,0.29512188831965125,0.28764159863828137,,,13.790286054872874,16.590224107106526,
143,1995-01-01,tropics,9.523593598714797e-05,0.0004184266617812682,,0.1834808712204297,0.19947687697853825,,,24.834765229584402,25.996273517608643,
144,1996-01-01,global,0.0001100529570976505,0.00037300039002730045,,0.24187278126676873,0.25803366611963147,,,14.421176336631612,17.98550510406494,
145,1996-01-01,northern_hemisphere,9.986433633457636e-05,0.0003802270985033829,,0.20768846695621804,0.24929593833814268,,,14.877662536226879,19.885154247283936,
146,1996-01-01,southern_hemisphere,0.00012024342231597984,0.00036578016442945227,,0.26755857467651367,0.26917243715804157,,,13.934460934463464,16.558131615320843,
147,1996-01-01,tropics,9.630010936234612e-05,0.00042364661567262374,,0.18718418727318442,0.19325406857390892,,,24.749022217224095,25.89480670293172,
148,1997-01-01,global,0.00010964996090478962,0.00037436355705722235,,0.24168658132354415,0.2625109607151273,,,14.51897555655737,18.129913806915283,
149,1997-01-01,northern_hemisphere,0.00010164877221541246,0.0003903811430063797,,0.20179448773463562,0.2529080498422556,,,15.120634283774999,20.070538997650146,
150,1997-01-01,southern_hemisphere,0.00011765301678678952,0.0003583525067369919,,0.27166114002466196,0.27445893121794934,,,13.88821626529994,16.671756267547607,
151,1997-01-01,tropics,9.619260163162835e-05,0.00042430930261616595,,0.18338823815186814,0.20121518483823042,,,24.923529338677607,26.084249178568523,
152,1998-01-01,global,0.00010986916367983213,0.00038004784437362105,,0.2583691328763962,0.2741251729100347,,,14.70034933786159,18.18506320317586,
153,1998-01-01,northern_hemisphere,9.727120959723834e-05,0.0003709214215632528,,0.2027657491465409,0.26282095659838667,,,15.300204889102213,20.122286478678387,
154,1998-01-01,southern_hemisphere,0.0001224689549417235,0.00038918076461413875,,0.3001488695542017,0.28872333988779464,,,14.063650282226286,16.72945785522461,
155,1998-01-01,tropics,9.628223961044569e-05,0.0004320733823988121,,0.19562868401408193,0.21663602287110342,,,25.11413126266957,26.195322672526043,
156,1999-01-01,global,0.00010848439251276432,0.0003696158619277412,,0.25986004248261446,0.2718977054817661,,,14.451252329677686,17.986815452575684,
157,1999-01-01,northern_hemisphere,9.874056786429719e-05,0.00037713529127358925,,0.20592445631821946,0.2561950098001499,,,15.062276904851268,19.897663434346516,
158,1999-01-01,southern_hemisphere,0.00011823004297184525,0.0003621028663474135,,0.3003866374492645,0.29184712873296037,,,13.812283974064655,16.55103548367818,
159,1999-01-01,tropics,9.409977610630449e-05,0.0004166726575931534,,0.19758835807442662,0.20498313395460985,,,24.698231079089414,25.840635140736897,
160,2000-01-01,global,0.00010885073243116494,0.0003723129539139336,0.16509701599318952,0.25297960266470904,0.2660754613918699,22.002474135694204,0.4393533394813058,14.451756298317784,18.020331064860027,66.45075753257858
161,2000-01-01,northern_hemisphere,9.747526610226487e-05,0.00037019144838268403,0.2053121942780984,0.2027805373072624,0.25418028390597974,22.46714830614893,0.4518019888922735,15.072989783639253,19.944997787475586,63.23565334408815
162,2000-01-01,southern_hemisphere,0.000120228011837753,0.0003744409004866611,0.1271492682498913,0.2906986698508262,0.2816283412039325,21.53779996523949,0.4276192233843368,13.797657693639001,16.574159781138103,69.66586172106905
163,2000-01-01,tropics,9.548217622068478e-05,0.0004213210522721056,0.17838545866757427,0.19013806432485578,0.1975257854592762,22.996907115668588,0.44015894746070006,24.70935590558855,25.882705688476562,60.61887785165577
164,2001-01-01,global,0.0001097683971238439,0.00037139683809073176,0.16444859339566498,0.2561070248484611,0.2709426007312234,22.34940001559953,0.43926034320132024,14.658113299913671,18.154391924540203,66.56781433494105
165,2001-01-01,northern_hemisphere,9.988530200644163e-05,0.00037391458499769215,0.20408263391075757,0.20899763579169905,0.26023106831216297,22.856877191634524,0.45153047406570135,15.214156716514836,20.049543857574463,63.58783205866609
166,2001-01-01,southern_hemisphere,0.00011965333942498546,0.0003688855249492917,0.12828009037962604,0.29150450726350147,0.2844379495975856,21.841922839564557,0.4280810880009403,14.075337930286915,16.730395873387653,69.547796611216
167,2001-01-01,tropics,9.697260247776285e-05,0.00042180206219200045,0.17836432181286888,0.19027368227640784,0.2071326674917051,23.28439217204593,0.44068587933942566,24.88631754918907,26.05496644973755,60.57233208942095
168,2002-01-01,global,0.0001107464668166358,0.00037564275771728717,0.17133490772740614,0.2507989034056663,0.2689686190152304,22.221620917794866,0.44034519118917315,14.673215339091783,18.183881600697834,66.49062213281987
169,2002-01-01,northern_hemisphere,0.00010178386355619296,0.00038361969018296804,0.21095808983193753,0.2062005909780661,0.25844854455460475,22.82365591116792,0.45271084449863896,15.254627979977116,20.084886233011883,63.653161648194846
170,2002-01-01,southern_hemisphere,0.00011971094227192225,0.0003676723954413319,0.13377253904273237,0.28430950144926703,0.2822068396347187,21.619585924421823,0.4288001239487904,14.060443730288725,16.755504767100017,69.32808261744492
171,2002-01-01,tropics,9.799841882340843e-05,0.0004255499843566213,0.1844205256122022,0.18734744687875107,0.20690077235131774,23.20492671514148,0.4416423693555567,24.97942888708182,26.14274565378825,60.42681627237693
172,2003-01-01,global,0.00011116547102574259,0.000376530453650048,0.17408097967179326,0.25006030872464174,0.2647047137077767,22.296154634789314,0.44072981586298093,14.62779754074902,18.240554968516033,66.49159028189506
173,2003-01-01,northern_hemisphere,0.00010219639852948603,0.00038403378130169585,0.21837699105042874,0.20442063361406324,0.2557853715580764,22.89337933105284,0.45373323761025103,15.306385335939046,20.177969455718994,63.86156507330898
174,2003-01-01,southern_hemisphere,0.00012013642299280036,0.0003690336779982317,0.1317104059970304,0.2843534673253695,0.27570315296371567,21.698929938525794,0.428454410959284,13.921056409496382,16.78480553627014,69.12161549048118
175,2003-01-01,tropics,9.836498156801099e-05,0.0004263292321411427,0.18362025960886394,0.18194665263096488,0.20722168693201926,23.331998588450187,0.4413996286658008,25.01659160605152,26.209563096364338,60.412391272112615
176,2004-01-01,global,0.00011084102061431622,0.0003755465495487442,0.1699154894845076,0.24095983927448586,0.25899211369010394,22.360031410794534,0.44021786214984804,14.598064770806596,18.19632689158122,66.57500311616154
177,2004-01-01,northern_hemisphere,0.00010238028062303783,0.0003829469842457911,0.20818804684808537,0.19228824352224663,0.2546667815518347,22.995614131274525,0.45248992413039785,15.21940360188737,20.183344841003418,63.52347943917314
178,2004-01-01,southern_hemisphere,0.00011930362506973324,0.0003681526559375925,0.13408027056554364,0.27753109236558277,0.264664850390739,21.724448690314556,0.4288068194535646,13.942998723360082,16.703307390213013,69.62652679314995
179,2004-01-01,tropics,9.911122651828919e-05,0.00042962203951901756,0.1874882516896902,0.17409570763508475,0.20125610848867712,23.274192123127992,0.4420747381019778,24.948299232933607,26.1427165667216,60.7871505486128
180,2005-01-01,global,0.00011205111059098272,0.0003782606017921353,0.17341512930353073,0.2663915902376175,0.2516004651335522,22.333252328696748,0.4406593781108643,14.728188856200484,18.27584981918335,66.43842130568343
181,2005-01-01,northern_hemisphere,0.00010409860806248616,0.00038987833613646217,0.2104087119585928,0.19308315838376677,0.24930443310013842,22.941097089556035,0.45283768319404727,15.417313152278245,20.253141562143963,63.519356487270976
182,2005-01-01,southern_hemisphere,0.0001200055239678477,0.0003666494358185446,0.13851511059028107,0.3214746738473574,0.2547702197948269,21.725407567837475,0.4292419980098832,14.010055508110886,16.79014794031779,69.3574861240959
183,2005-01-01,tropics,9.982581741496688e-05,0.00042998923527193256,0.19263661436894045,0.19565030435721076,0.19015071118409843,23.170670418826717,0.4425049957091984,25.022047837907447,26.211596806844074,60.55929969512846
184,2006-01-01,global,0.00011241326228628168,0.00037838720345462207,0.17337370142552902,0.25096920256813365,0.24939966716574546,22.327415380700433,0.4405649371108436,14.648301388525184,18.24354950586955,66.5677353215171
185,2006-01-01,northern_hemisphere,0.00010449224146213965,0.00038992506051727105,0.2148313646262672,0.19516580179333684,0.2508651866257725,22.923310864420227,0.45325389671362076,15.380674616239295,20.179283142089844,63.84555371282849
186,2006-01-01,southern_hemisphere,0.00012033618986606598,0.0003668559656944126,0.13423429277987883,0.2928990796208381,0.24820023374151004,21.731519896980654,0.4286875386230012,13.8907127271271,16.789070288340252,69.28991693020573
187,2006-01-01,tropics,9.99756739474833e-05,0.00042945654058712535,0.18806294013234237,0.19025198742747304,0.19515853083563753,23.241083837850173,0.4419208449865248,24.987064414317643,26.17679198582967,60.61313667224889
188,2007-01-01,global,0.00011198964148206869,0.000376109690478188,0.17918565540989095,0.2004767258961995,0.24834490162521008,22.244318799278364,0.44141026461084093,14.669023441131879,18.200595219930012,66.51886371170362
189,2007-01-01,northern_hemisphere,0.00010306355443390203,0.0003806560762313893,0.2197066490354859,0.18955853581428525,0.2515754618145302,22.746403199799705,0.45407337711519974,15.418016207779994,20.135181585947674,63.67700992025036
190,2007-01-01,southern_hemisphere,0.0001209176271004253,0.00037156991675146855,0.14129971985591908,0.20868074148893354,0.24511178633918143,21.742234398757024,0.42957163125312753,13.894270555601073,16.746971368789673,69.36071750315689
191,2007-01-01,tropics,9.947302714863326e-05,0.0004276423351257108,0.19630605467923581,0.1631186008453369,0.19638319898760073,23.064893701575794,0.4431094251532526,24.91061008292462,26.116146246592205,60.88860707343728
192,2008-01-01,global,0.00011179012199136196,0.0003715333732543513,0.17857924963060268,0.20082605505983028,0.24357540668682098,22.27424737802237,0.4409683894959279,14.570312849103649,18.17847204208374,66.27065814548736
193,2008-01-01,northern_hemisphere,0.00010412695019113016,0.0003811735678027617,0.22616103388901865,0.189795259386301,0.25098180595913494,22.795569109398926,0.4543508029683118,15.257617955379795,20.126557032267254,63.68952180673708
194,2008-01-01,southern_hemisphere,0.00011945517871936318,0.00036189963793731295,0.13390106450772613,0.20911455526947972,0.2357406765504101,21.75292564664582,0.4284589039805183,13.851099665625663,16.714704275131226,68.85179448423766
195,2008-01-01,tropics,9.837017569225281e-05,0.0004189350984233897,0.1920894959085696,0.16184637819727257,0.1922549995718853,23.077810285898664,0.4422218467245535,24.817394306037937,26.067365805308025,60.33584860196148
196,2009-01-01,global,0.0001091427538995049,0.00037473393786058296,0.17872932048543674,0.2051882979770501,0.24480911711289358,22.33912894139247,0.4410499378060766,14.66256876261192,18.281501928965252,66.34878385551951
197,2009-01-01,northern_hemisphere,0.00010071661654365016,0.0003769196537177777,0.2250923680355886,0.18808237214883164,0.2518726265440521,23.00871518623464,0.4543443757798864,15.292653380288769,20.191317240397137,63.28638769071494
198,2009-01-01,southern_hemisphere,0.00011757074025808834,0.0003725547412614105,0.13490979240729092,0.2180415069063504,0.23742691809663805,21.66954269655031,0.42856211959493434,14.007432349048988,16.846505880355835,69.41118002032412
199,2009-01-01,tropics,0.00010110557286679978,0.0004272844744264148,0.1903527019431237,0.16239996006091434,0.19144858089958328,23.300852273498027,0.4420791358334529,25.09570834775134,26.27502457300822,60.294345084653486
200,2010-01-01,global,0.00010962637043121504,0.00037949704346829094,0.17786072839904346,0.20236666748921073,0.2384769093907573,22.16857774057374,0.4412047981051244,14.747606557341626,18.29238684972127,66.98214352627885
201,2010-01-01,northern_hemisphere,0.00010257386611556285,0.0003895659356203396,0.21706366172265704,0.18970097353061036,0.2473015159004763,22.625979843141735,0.4535337397368988,15.505413373216973,20.21095546086629,64.07315722017428
202,2010-01-01,southern_hemisphere,0.000116680734208785,0.0003694348270073533,0.1414473784431637,0.2118834964931011,0.2289727704808623,21.711175638005745,0.42971062037970315,13.963910468936172,16.850805679957073,69.89112983238341
203,2010-01-01,tropics,0.00010095662946696393,0.0004337767568358686,0.19424861734329982,0.16389015565315876,0.18486436893881383,23.08683358101275,0.4428469745524977,25.10236340308188,26.244727929433186,61.27835160304966
204,2011-01-01,global,0.00010994033345923526,0.0003717889485415071,0.18594034692337136,0.20338881760835645,0.24396778807395722,22.148927572481863,0.44205114055674066,14.588024489201402,18.180954615275066,66.58630361413243
205,2011-01-01,northern_hemisphere,0.0001041746768351004,0.0003853214639093494,0.22874735263483162,0.19022658839821813,0.25095379936384016,22.654472985072868,0.45480500216741887,15.311259850288863,20.09192355473836,63.904880363453856
