,time,model,region,clt,pr,od550aer,tos,tas
31,1967-01-01,ACCESS-CM2,tropics,58.8418820699056,0.0005209037044551224,,25.794115384419758,297.6048405965169
32,1968-01-01,ACCESS-CM2,global,69.82487487792969,0.00043231604286120273,,18.101142088572185,286.9768346150716
33,1968-01-01,ACCESS-CM2,northern_hemisphere,69.05300394694011,0.0004106871783733368,,19.357820987701416,286.8733215332031
34,1968-01-01,ACCESS-CM2,southern_hemisphere,70.59696006774902,0.0004539462661341531,,17.16094207763672,287.0812047322591
35,1968-01-01,ACCESS-CM2,tropics,58.88655217488607,0.0005199512052058708,,25.907526175181072,297.7461802164714
36,1969-01-01,ACCESS-CM2,global,69.85664812723796,0.00043337860552128404,,18.10201613108317,286.9995981852214
37,1969-01-01,ACCESS-CM2,northern_hemisphere,68.31151898701985,0.0003901127838616958,,19.29380718866984,286.8672688802083
38,1969-01-01,ACCESS-CM2,southern_hemisphere,71.40197817484538,0.00047664572957728524,,17.210333347320557,287.13276926676434
39,1969-01-01,ACCESS-CM2,tropics,58.99569288889567,0.0005217011639615521,,25.885773340861004,297.7310256958008
40,1970-01-01,ACCESS-CM2,global,69.74400520324707,0.0004318859755585436,,18.024788856506348,286.8998336791992
41,1970-01-01,ACCESS-CM2,northern_hemisphere,68.68419392903645,0.00040574153172201477,,19.250495115915935,286.80447642008465
42,1970-01-01,ACCESS-CM2,southern_hemisphere,70.80403264363606,0.0004580317636282416,,17.10767436027527,286.9961446126302
43,1970-01-01,ACCESS-CM2,tropics,58.79834270477295,0.0005189220137253869,,25.798539638519287,297.6305796305339
44,1971-01-01,ACCESS-CM2,global,69.80093892415364,0.00043120265763718635,,18.04234266281128,286.93925221761066
45,1971-01-01,ACCESS-CM2,northern_hemisphere,68.26503817240398,0.0003937638375646202,,19.263850847880047,286.8963445027669
46,1971-01-01,ACCESS-CM2,southern_hemisphere,71.33704249064128,0.0004686428037530277,,17.128447373708088,286.9829406738281
47,1971-01-01,ACCESS-CM2,tropics,59.06091117858887,0.000518182605446782,,25.797853310902912,297.6175944010417
48,1972-01-01,ACCESS-CM2,global,69.76921971638997,0.00043037018622271717,,18.067302385965984,286.9105478922526
49,1972-01-01,ACCESS-CM2,northern_hemisphere,68.76587104797363,0.00041033000161405653,,19.363248825073242,286.8572642008464
50,1972-01-01,ACCESS-CM2,southern_hemisphere,70.77277374267578,0.00045041162593406625,,17.09767508506775,286.9646962483724
51,1972-01-01,ACCESS-CM2,tropics,58.79354286193848,0.0005177730927243829,,25.82642396291097,297.64953358968097
52,1973-01-01,ACCESS-CM2,global,69.7099723815918,0.00043334571819286793,,18.1559321085612,287.0434824625651
53,1973-01-01,ACCESS-CM2,northern_hemisphere,68.30991172790527,0.00039413583908753935,,19.361913839975994,286.8876698811849
54,1973-01-01,ACCESS-CM2,southern_hemisphere,71.11024030049641,0.0004725569287984399,,17.253610452016193,287.2002131144206
55,1973-01-01,ACCESS-CM2,tropics,58.75961430867513,0.0005212804680923,,25.978203773498535,297.86755116780597
56,1974-01-01,ACCESS-CM2,global,69.8055305480957,0.00043083120908704586,,18.066459973653156,286.9329325358073
57,1974-01-01,ACCESS-CM2,northern_hemisphere,68.52007548014323,0.00040398523742624093,,19.30185349782308,286.82988993326825
58,1974-01-01,ACCESS-CM2,southern_hemisphere,71.09118843078613,0.0004576785577228293,,17.142167647679646,287.03682708740234
59,1974-01-01,ACCESS-CM2,tropics,58.93815898895264,0.0005189557305129711,,25.811365922292072,297.6332321166992
60,1975-01-01,ACCESS-CM2,global,69.98668607076009,0.000429750307375798,,18.041014353434246,286.8760223388672
61,1975-01-01,ACCESS-CM2,northern_hemisphere,68.98138618469238,0.00040415796138404403,,19.27559185028076,286.73854573567706
62,1975-01-01,ACCESS-CM2,southern_hemisphere,70.9922103881836,0.0004553440066956682,,17.117355585098267,287.01434326171875
63,1975-01-01,ACCESS-CM2,tropics,59.273457845052086,0.0005164757858437952,,25.765374819437664,297.5784200032552
64,1976-01-01,ACCESS-CM2,global,69.7188549041748,0.0004310080548748374,,18.056718826293945,286.96849822998047
65,1976-01-01,ACCESS-CM2,northern_hemisphere,68.43594805399577,0.0003981789996032603,,19.294233640034992,286.8744252522786
66,1976-01-01,ACCESS-CM2,southern_hemisphere,71.00196711222331,0.00046383851622522343,,17.130849361419678,287.0634078979492
67,1976-01-01,ACCESS-CM2,tropics,58.76076634724935,0.0005163289206393529,,25.809988021850586,297.64416249593097
68,1977-01-01,ACCESS-CM2,global,69.73355929056804,0.0004308609750296455,,18.065256595611572,286.96046956380206
69,1977-01-01,ACCESS-CM2,northern_hemisphere,68.3197135925293,0.0004033726145280525,,19.314131418863933,286.9193979899089
70,1977-01-01,ACCESS-CM2,southern_hemisphere,71.14762115478516,0.0004583506997732911,,17.13083791732788,287.00244140625
71,1977-01-01,ACCESS-CM2,tropics,58.974894523620605,0.0005185522531974129,,25.82510455449422,297.66650390625
72,1978-01-01,ACCESS-CM2,global,69.90136210123698,0.0004322389686421957,,18.146729787190754,287.0763219197591
73,1978-01-01,ACCESS-CM2,northern_hemisphere,68.65768051147461,0.00040388716115558054,,19.378966808319092,287.0193913777669
74,1978-01-01,ACCESS-CM2,southern_hemisphere,71.14525159200032,0.00046059212581894826,,17.22472071647644,287.1341094970703
75,1978-01-01,ACCESS-CM2,tropics,58.97274653116862,0.0005186400449019857,,25.942149957021076,297.83348337809247
76,1979-01-01,ACCESS-CM2,global,69.68331209818523,0.00043301957339281216,,18.15889072418213,287.09919993082684
77,1979-01-01,ACCESS-CM2,northern_hemisphere,67.97196960449219,0.00039383626244671177,,19.345717589060467,286.9963633219401
78,1979-01-01,ACCESS-CM2,southern_hemisphere,71.39486694335938,0.00047220427040883806,,17.27083690961202,287.2029317220052
79,1979-01-01,ACCESS-CM2,tropics,58.87139415740967,0.0005211274365137797,,25.915318806966145,297.78724670410156
80,1980-01-01,ACCESS-CM2,global,69.5421937306722,0.0004315846490499098,,18.12593412399292,287.0479202270508
81,1980-01-01,ACCESS-CM2,northern_hemisphere,68.33087793986003,0.0004087157067260705,,19.40195608139038,286.99485270182294
82,1980-01-01,ACCESS-CM2,southern_hemisphere,70.75371932983398,0.000454454875580268,,17.171239773432415,287.1018549601237
83,1980-01-01,ACCESS-CM2,tropics,58.62876796722412,0.000517312411830062,,25.876164595286053,297.76025390625
84,1981-01-01,ACCESS-CM2,global,69.65393447875977,0.00043235704288235866,,18.17019573847453,287.0783386230469
85,1981-01-01,ACCESS-CM2,northern_hemisphere,68.64125315348308,0.00040700132740312256,,19.384434858957928,286.95861562093097
86,1981-01-01,ACCESS-CM2,southern_hemisphere,70.66682815551758,0.00045771414261253085,,17.26171024640401,287.19891357421875
87,1981-01-01,ACCESS-CM2,tropics,58.80965201059977,0.0005196764905122109,,25.915619532267254,297.7841339111328
88,1982-01-01,ACCESS-CM2,global,69.56355412801106,0.0004313521640142426,,18.14291540781657,287.0793863932292
89,1982-01-01,ACCESS-CM2,northern_hemisphere,67.92330423990886,0.00039119066059356555,,19.349722862243652,286.9793752034505
90,1982-01-01,ACCESS-CM2,southern_hemisphere,71.20400937398274,0.00047151507169473916,,17.239919265111286,287.18029530843097
91,1982-01-01,ACCESS-CM2,tropics,58.819027264912926,0.000516735886776587,,25.892135938008625,297.73521423339844
92,1983-01-01,ACCESS-CM2,global,69.65900548299153,0.000431258296885062,,18.111196994781494,286.95180257161456
93,1983-01-01,ACCESS-CM2,northern_hemisphere,68.48752911885579,0.0004023773544759024,,19.30989662806193,286.78147379557294
94,1983-01-01,ACCESS-CM2,southern_hemisphere,70.83068211873372,0.0004601405053108465,,17.21429745356242,287.12294006347656
95,1983-01-01,ACCESS-CM2,tropics,58.540242195129395,0.0005170044350961689,,25.896871248881023,297.72637939453125
96,1984-01-01,ACCESS-CM2,global,69.50536028544109,0.0004324587862356566,,18.138227939605713,287.07847086588544
97,1984-01-01,ACCESS-CM2,northern_hemisphere,68.02249717712402,0.00039206007568282075,,19.346471945444744,286.9793523152669
98,1984-01-01,ACCESS-CM2,southern_hemisphere,70.98843129475911,0.00047285890104831196,,17.23413880666097,287.1785024007161
99,1984-01-01,ACCESS-CM2,tropics,58.4275328318278,0.0005187263814150356,,25.947460810343426,297.8159891764323
100,1985-01-01,ACCESS-CM2,global,69.43849881490071,0.0004319238069001585,,18.174733956654865,287.1446812947591
101,1985-01-01,ACCESS-CM2,northern_hemisphere,68.28227297465007,0.0004052111671626335,,19.379937807718914,287.04944864908856
102,1985-01-01,ACCESS-CM2,southern_hemisphere,70.59494082132976,0.00045863773812016007,,17.27291218439738,287.24073537190753
103,1985-01-01,ACCESS-CM2,tropics,58.42377312978109,0.0005185969530430157,,25.951982339223225,297.8415832519531
104,1986-01-01,ACCESS-CM2,global,69.46699142456055,0.00043532709605642594,,18.250338395436604,287.2608362833659
105,1986-01-01,ACCESS-CM2,northern_hemisphere,68.19128290812175,0.0004044445122417528,,19.4522541364034,287.20289357503253
106,1986-01-01,ACCESS-CM2,southern_hemisphere,70.74292055765788,0.0004662110750359716,,17.351125796635944,287.31958770751953
107,1986-01-01,ACCESS-CM2,tropics,58.53333854675293,0.0005210103154240642,,26.024759610493977,297.93274688720703
108,1987-01-01,ACCESS-CM2,global,69.31688626607259,0.00043189616189920343,,18.176129659016926,287.1162516276042
109,1987-01-01,ACCESS-CM2,northern_hemisphere,68.09555180867513,0.0004037623402837198,,19.408775011698406,287.07039642333984
110,1987-01-01,ACCESS-CM2,southern_hemisphere,70.53844388326009,0.00046003131137695163,,17.25403594970703,287.16295623779297
111,1987-01-01,ACCESS-CM2,tropics,58.50838851928711,0.000518822966114385,,25.861347675323486,297.71313222249347
112,1988-01-01,ACCESS-CM2,global,69.46803855895996,0.00043299514800310135,,18.23368771870931,287.1780090332031
113,1988-01-01,ACCESS-CM2,northern_hemisphere,68.25200907389323,0.00040489867569704074,,19.503785928090412,287.1328862508138
114,1988-01-01,ACCESS-CM2,southern_hemisphere,70.68428166707356,0.00046109291179163847,,17.283570845921833,287.2239532470703
115,1988-01-01,ACCESS-CM2,tropics,58.671973864237465,0.0005191051714064088,,25.986199696858723,297.8567301432292
116,1989-01-01,ACCESS-CM2,global,69.46994336446126,0.00043291446127113886,,18.305155913035076,287.31055959065753
117,1989-01-01,ACCESS-CM2,northern_hemisphere,67.94233640034993,0.0003987947784480639,,19.511201699574787,287.2583770751953
118,1989-01-01,ACCESS-CM2,southern_hemisphere,70.99776395161946,0.000467035564724938,,17.402888774871826,287.36354064941406
119,1989-01-01,ACCESS-CM2,tropics,58.70530700683594,0.0005192381722736172,,26.050377051035564,297.9474868774414
120,1990-01-01,ACCESS-CM2,global,69.3379357655843,0.0004344373555795755,,18.351627349853516,287.33868408203125
121,1990-01-01,ACCESS-CM2,northern_hemisphere,68.18625259399414,0.0004071472867508419,,19.6294207572937,287.3162612915039
122,1990-01-01,ACCESS-CM2,southern_hemisphere,70.48983701070149,0.00046172880320227705,,17.3957998752594,287.3619893391927
123,1990-01-01,ACCESS-CM2,tropics,58.16199461619059,0.0005215375240368303,,26.183082898457844,298.1237614949544
124,1991-01-01,ACCESS-CM2,global,68.98122342427571,0.00043414959145593457,,18.318004608154297,287.33396911621094
125,1991-01-01,ACCESS-CM2,northern_hemisphere,67.54456647237141,0.00040072294541459996,,19.588077545166016,287.3233820597331
126,1991-01-01,ACCESS-CM2,southern_hemisphere,70.41808827718098,0.0004675776435760781,,17.367869933446247,287.34541575113934
127,1991-01-01,ACCESS-CM2,tropics,57.69135125478109,0.0005208000366110355,,26.12186924616496,298.04393513997394
128,1992-01-01,ACCESS-CM2,global,69.29062970479329,0.00042963517262251116,,18.120917002360027,287.03951263427734
129,1992-01-01,ACCESS-CM2,northern_hemisphere,68.3166135152181,0.0004065537723363377,,19.36383279164632,286.9472071329753
130,1992-01-01,ACCESS-CM2,southern_hemisphere,70.26484680175781,0.00045271802810020745,,17.19105871518453,287.1326955159505
131,1992-01-01,ACCESS-CM2,tropics,58.093115170796715,0.0005138433662068564,,25.839463233947754,297.6952133178711
132,1993-01-01,ACCESS-CM2,global,69.34960746765137,0.00043101594565087,,18.15990161895752,287.0935287475586
133,1993-01-01,ACCESS-CM2,northern_hemisphere,68.11572329203288,0.00040419860488327686,,19.40977207819621,287.0406951904297
134,1993-01-01,ACCESS-CM2,southern_hemisphere,70.58369827270508,0.000457834579719929,,17.224867423375446,287.1471684773763
135,1993-01-01,ACCESS-CM2,tropics,58.22642389933268,0.0005166619012015872,,25.929168542226154,297.8235778808594
136,1994-01-01,ACCESS-CM2,global,69.27118746439616,0.000431520318670664,,18.182812531789143,287.17887624104816
137,1994-01-01,ACCESS-CM2,northern_hemisphere,67.72055498758952,0.00039144340553320944,,19.417001724243164,287.1206766764323
138,1994-01-01,ACCESS-CM2,southern_hemisphere,70.82202911376953,0.0004715986560768215,,17.259501457214355,287.23794809977215
139,1994-01-01,ACCESS-CM2,tropics,58.10808086395264,0.0005174731959414203,,25.997742811838787,297.90708923339844
140,1995-01-01,ACCESS-CM2,global,69.30019823710124,0.00043133363578817807,,18.222447713216145,287.2108866373698
141,1995-01-01,ACCESS-CM2,northern_hemisphere,67.96803792317708,0.0004026923452329356,,19.48960018157959,287.18677775065106
142,1995-01-01,ACCESS-CM2,southern_hemisphere,70.632568359375,0.0004599763014994096,,17.274371067682903,287.2358678181966
143,1995-01-01,ACCESS-CM2,tropics,58.42041524251302,0.0005171783886908088,,25.98499933878581,297.8742497762044
144,1996-01-01,ACCESS-CM2,global,69.34053611755371,0.00043250344606349245,,18.2774019241333,287.3150914510091
145,1996-01-01,ACCESS-CM2,northern_hemisphere,68.03945541381836,0.00040501388866687194,,19.572992006937664,287.33848826090497
146,1996-01-01,ACCESS-CM2,southern_hemisphere,70.6418228149414,0.00045999429130461067,,17.308199961980183,287.2925084431966
147,1996-01-01,ACCESS-CM2,tropics,58.502742767333984,0.0005177930070203729,,26.02482843399048,297.93484751383465
148,1997-01-01,ACCESS-CM2,global,69.17211659749348,0.00043247076973784715,,18.3010409673055,287.33048756917316
149,1997-01-01,ACCESS-CM2,northern_hemisphere,67.88231150309245,0.00040996609459398314,,19.622592290242512,287.3711344401042
150,1997-01-01,ACCESS-CM2,southern_hemisphere,70.46212704976399,0.0004549768109427532,,17.312370777130127,287.2908350626628
151,1997-01-01,ACCESS-CM2,tropics,58.47356923421224,0.0005181083834031597,,26.011148929595947,297.8925501505534
152,1998-01-01,ACCESS-CM2,global,69.195374806722,0.00043201938751735725,,18.341192722320557,287.4093246459961
153,1998-01-01,ACCESS-CM2,northern_hemisphere,67.62644894917806,0.00040033295772445854,,19.679662386576336,287.4920883178711
154,1998-01-01,ACCESS-CM2,southern_hemisphere,70.76450729370117,0.0004637071378965629,,17.34000563621521,287.32737731933594
155,1998-01-01,ACCESS-CM2,tropics,58.22176424662272,0.0005168801399122458,,26.117638270060223,298.0424168904622
156,1999-01-01,ACCESS-CM2,global,69.06419563293457,0.00043518119855434634,,18.456026395161945,287.54406992594403
157,1999-01-01,ACCESS-CM2,northern_hemisphere,67.90224901835124,0.0004155583865212975,,19.80657084782918,287.6177622477214
158,1999-01-01,ACCESS-CM2,southern_hemisphere,70.22636032104492,0.00045480533844965976,,17.44586451848348,287.47142537434894
159,1999-01-01,ACCESS-CM2,tropics,58.05003547668457,0.0005205661509535275,,26.25652837753296,298.21846262613934
160,2000-01-01,ACCESS-CM2,global,69.1508076985677,0.00043566942622419447,,18.436938921610516,287.54992421468097
161,2000-01-01,ACCESS-CM2,northern_hemisphere,67.62028884887695,0.00040475682908436283,,19.79184341430664,287.65465291341144
162,2000-01-01,ACCESS-CM2,southern_hemisphere,70.68153444925944,0.000466583298475598,,17.423442443211872,287.44617716471356
163,2000-01-01,ACCESS-CM2,tropics,58.161682764689125,0.0005225632703513838,,26.238892396291096,298.1806945800781
164,2001-01-01,ACCESS-CM2,global,68.9291000366211,0.0004370041788206436,,18.51458485921224,287.6510543823242
165,2001-01-01,ACCESS-CM2,northern_hemisphere,67.57193120320638,0.00041280421464762185,,19.84060796101888,287.73592376708984
166,2001-01-01,ACCESS-CM2,southern_hemisphere,70.28648630777995,0.0004612056891346583,,17.522682110468548,287.5669911702474
167,2001-01-01,ACCESS-CM2,tropics,57.81074078877767,0.0005257083867036272,,26.331393559773762,298.33651479085285
168,2002-01-01,ACCESS-CM2,global,68.96113586425781,0.0004361402243375778,,18.491809368133545,287.6290766398112
169,2002-01-01,ACCESS-CM2,northern_hemisphere,67.38291041056316,0.00040772012471279595,,19.860634644826252,287.7529602050781
170,2002-01-01,ACCESS-CM2,southern_hemisphere,70.5395679473877,0.00046456168820441235,,17.467889308929443,287.50609334309894
171,2002-01-01,ACCESS-CM2,tropics,58.24832248687744,0.0005243106170382816,,26.307370980580647,298.25285085042316
172,2003-01-01,ACCESS-CM2,global,69.10907745361328,0.00043513755736057647,,18.492990334828693,287.623779296875
173,2003-01-01,ACCESS-CM2,northern_hemisphere,67.68841044108073,0.00041006345600180794,,19.87322012583415,287.76183319091797
174,2003-01-01,ACCESS-CM2,southern_hemisphere,70.52995427449544,0.0004602129956765566,,17.460581223169964,287.4866027832031
175,2003-01-01,ACCESS-CM2,tropics,58.377492586771645,0.0005217033067310695,,26.285152435302734,298.24462127685547
176,2004-01-01,ACCESS-CM2,global,68.98743375142415,0.0004361398678156547,,18.515260219573975,287.60276794433594
177,2004-01-01,ACCESS-CM2,northern_hemisphere,67.58237202962239,0.00041053172571992036,,19.909079551696777,287.71074930826825
178,2004-01-01,ACCESS-CM2,southern_hemisphere,70.39271354675293,0.0004617493941623252,,17.472728570302326,287.49556732177734
179,2004-01-01,ACCESS-CM2,tropics,57.97899150848389,0.000523731614521239,,26.337271213531494,298.2864405314128
180,2005-01-01,ACCESS-CM2,global,69.11721420288086,0.0004368105510366149,,18.514991919199627,287.6405436197917
181,2005-01-01,ACCESS-CM2,northern_hemisphere,67.94011243184407,0.0004179020925221266,,19.942787011464436,287.7835235595703
182,2005-01-01,ACCESS-CM2,southern_hemisphere,70.29452006022136,0.0004557203355943784,,17.446985483169556,287.4984130859375
183,2005-01-01,ACCESS-CM2,tropics,58.10064951578776,0.0005214360244281124,,26.354476769765217,298.31496175130206
184,2006-01-01,ACCESS-CM2,global,69.00970458984375,0.00043736058069043793,,18.519004821777344,287.66345469156903
185,2006-01-01,ACCESS-CM2,northern_hemisphere,67.52495193481445,0.00041145202521875035,,19.902297973632812,287.81285095214844
186,2006-01-01,ACCESS-CM2,southern_hemisphere,70.49467213948567,0.0004632704713003477,,17.484354257583618,287.51502736409503
187,2006-01-01,ACCESS-CM2,tropics,58.07929039001465,0.0005251733055047225,,26.32977549235026,298.3247324625651
188,2007-01-01,ACCESS-CM2,global,69.02783966064453,0.00043533309144550003,,18.50128682454427,287.6090774536133
189,2007-01-01,ACCESS-CM2,northern_hemisphere,67.70628356933594,0.0004118294182262616,,19.87686761220296,287.7571741739909
190,2007-01-01,ACCESS-CM2,southern_hemisphere,70.34960746765137,0.0004588381398207275,,17.472370386123657,287.4618199666341
191,2007-01-01,ACCESS-CM2,tropics,58.28283214569092,0.0005218507103563752,,26.29039764404297,298.21545155843097
192,2008-01-01,ACCESS-CM2,global,69.01327006022136,0.00043579940029303543,,18.50307559967041,287.63819122314453
193,2008-01-01,ACCESS-CM2,northern_hemisphere,67.5133171081543,0.00040952072595246136,,19.904739220937092,287.8039271036784
194,2008-01-01,ACCESS-CM2,southern_hemisphere,70.51343727111816,0.0004620794716174714,,17.454646666844685,287.4733072916667
195,2008-01-01,ACCESS-CM2,tropics,58.1930357615153,0.0005213310068938881,,26.259222984313965,298.21250915527344
196,2009-01-01,ACCESS-CM2,global,68.89484977722168,0.00043619072312139906,,18.52624495824178,287.6484781901042
197,2009-01-01,ACCESS-CM2,northern_hemisphere,67.77337646484375,0.00041730795237526763,,19.93270428975423,287.82981872558594
198,2009-01-01,ACCESS-CM2,southern_hemisphere,70.01653226216634,0.00045507491449825466,,17.474031766255695,287.46790822347003
199,2009-01-01,ACCESS-CM2,tropics,57.92074998219808,0.0005226301145739853,,26.315438588460285,298.2659098307292
200,2010-01-01,ACCESS-CM2,global,68.90209452311198,0.0004383883424452506,,18.603577454884846,287.7640151977539
201,2010-01-01,ACCESS-CM2,northern_hemisphere,67.34111595153809,0.000406331075282651,,19.978846549987793,287.9073130289714
202,2010-01-01,ACCESS-CM2,southern_hemisphere,70.46328735351562,0.0004704470393335214,,17.574798345565796,287.6215057373047
203,2010-01-01,ACCESS-CM2,tropics,57.92031701405843,0.0005252570153970737,,26.41366497675578,298.42588806152344
204,2011-01-01,ACCESS-CM2,global,68.96872329711914,0.00043676705536199734,,18.584306081136067,287.75328826904297
205,2011-01-01,ACCESS-CM2,northern_hemisphere,67.85770606994629,0.00041930298357328866,,20.001487890879314,287.9412256876628
206,2011-01-01,ACCESS-CM2,southern_hemisphere,70.07994524637859,0.00045423246956488583,,17.52414806683858,287.5662206013997
207,2011-01-01,ACCESS-CM2,tropics,58.02318286895752,0.0005228455702308565,,26.38614845275879,298.33107503255206
208,2012-01-01,ACCESS-CM2,global,68.89266840616862,0.00043841929800692014,,18.67232910792033,287.88121541341144
209,2012-01-01,ACCESS-CM2,northern_hemisphere,67.1562385559082,0.000405893697461579,,20.04390811920166,288.04449462890625
210,2012-01-01,ACCESS-CM2,southern_hemisphere,70.62931442260742,0.00047094625369936693,,17.6460915406545,287.71873728434247
211,2012-01-01,ACCESS-CM2,tropics,57.932657877604164,0.0005248425477475394,,26.52960793177287,298.5374984741211
212,2013-01-01,ACCESS-CM2,global,68.88352902730306,0.00043781931890407577,,18.625824133555096,287.8140818277995
213,2013-01-01,ACCESS-CM2,northern_hemisphere,67.77054341634114,0.0004214645286992891,,20.005102316538494,287.9696578979492
214,2013-01-01,ACCESS-CM2,southern_hemisphere,69.99671045939128,0.00045417549517878797,,17.59400447209676,287.65938059488934
215,2013-01-01,ACCESS-CM2,tropics,57.970696131388344,0.0005239818747213576,,26.437379837036133,298.4136657714844
216,2014-01-01,ACCESS-CM2,global,68.64861996968587,0.0004381840699352324,,18.693711121877033,287.90747324625653
217,2014-01-01,ACCESS-CM2,northern_hemisphere,67.05567423502605,0.0004069708320457721,,20.077939987182617,288.07406361897785
218,2014-01-01,ACCESS-CM2,southern_hemisphere,70.24178250630696,0.0004693986538768513,,17.658151785532635,287.7417399088542
219,2014-01-01,ACCESS-CM2,tropics,57.762766202290855,0.0005240302380116191,,26.495291233062744,298.4735565185547
220,2015-01-01,ACCESS-CM2,global,68.67638142903645,0.0004390893809613772,,18.71638250350952,287.9164174397786
221,2015-01-01,ACCESS-CM2,northern_hemisphere,67.38695462544759,0.00042324234527768567,,20.1570299466451,288.1447931925456
222,2015-01-01,ACCESS-CM2,southern_hemisphere,69.96601231892903,0.0004549377226794604,,17.63863722483317,287.6887741088867
223,2015-01-01,ACCESS-CM2,tropics,57.79286575317383,0.0005265535837679636,,26.532376607259113,298.5190963745117
224,2016-01-01,ACCESS-CM2,global,68.498109181722,0.0004395001451484859,,18.765589714050293,287.9654057820638
225,2016-01-01,ACCESS-CM2,northern_hemisphere,67.01537227630615,0.000416857725213049,,20.248140652974445,288.2014389038086
226,2016-01-01,ACCESS-CM2,southern_hemisphere,69.98104985555013,0.00046214395479182713,,17.656551758448284,287.7303110758464
227,2016-01-01,ACCESS-CM2,tropics,57.39593537648519,0.0005258979836071376,,26.605211575826008,298.60194142659503
228,2017-01-01,ACCESS-CM2,global,68.72731081644694,0.00044062952292733826,,18.806739807128906,288.0183741251628
229,2017-01-01,ACCESS-CM2,northern_hemisphere,67.47460683186848,0.0004176634502073284,,20.258315086364746,288.2106577555339
230,2017-01-01,ACCESS-CM2,southern_hemisphere,69.980224609375,0.00046359680527530145,,17.720966657002766,287.8269780476888
231,2017-01-01,ACCESS-CM2,tropics,57.77195199330648,0.000527364343724912,,26.66340398788452,298.65747324625653
232,2018-01-01,ACCESS-CM2,global,68.2566369374593,0.0004402924205351155,,18.781025409698486,288.0334116617839
