,time,region,clt_error,clt,pr,tos,tas_error,tos_error,od550aer,pr_error,tas,od550aer_error
137,1962-11-01,northern_hemisphere,,,,,0.2843733005587015,,,,12.07373550937001,
138,1962-11-01,southern_hemisphere,,,,,0.3104759737136676,,,,14.444360814548304,
139,1962-11-01,tropics,,,,,0.22323955071491294,,,,24.294643268890297,
140,1962-12-01,global,,,,,0.3123320691917187,,,,12.284601760770215,
141,1962-12-01,northern_hemisphere,,,,,0.3045428563315403,,,,9.16701010183823,
142,1962-12-01,southern_hemisphere,,,,,0.32241521822422414,,,,15.440625518640275,
143,1962-12-01,tropics,,,,,0.22579294417084264,,,,23.809217529726425,
144,1963-01-01,global,,,,,0.3236620206359835,,,,11.984310400223137,
145,1963-01-01,northern_hemisphere,,,,,0.31502251838124445,,,,7.9454256427451355,
146,1963-01-01,southern_hemisphere,,,,,0.33404794431241586,,,,16.023195157702048,
147,1963-01-01,tropics,,,,,0.2296134598723594,,,,23.861710083442176,
148,1963-02-01,global,,,,,0.32201842880241305,,,,12.285697698219622,
149,1963-02-01,northern_hemisphere,,,,,0.3152284185553498,,,,8.776670794480083,
150,1963-02-01,southern_hemisphere,,,,,0.3304823925672743,,,,15.82526200467936,
151,1963-02-01,tropics,,,,,0.2387838249881294,,,,24.277972760319813,
152,1963-03-01,global,,,,,0.28786258912438306,,,,12.616417893590153,
153,1963-03-01,northern_hemisphere,,,,,0.27547980275368716,,,,10.207393566116878,
154,1963-03-01,southern_hemisphere,,,,,0.30389757817371504,,,,15.091913345145826,
155,1963-03-01,tropics,,,,,0.21659513975244826,,,,24.639569428516552,
156,1963-04-01,global,,,,,0.27540513351215556,,,,14.054022354158349,
157,1963-04-01,northern_hemisphere,,,,,0.24704591207763082,,,,13.718359962088016,
158,1963-04-01,southern_hemisphere,,,,,0.31233692653779044,,,,14.407679904085,
159,1963-04-01,tropics,,,,,0.21875907906823092,,,,24.94490143522256,
160,1963-05-01,global,,,,,0.2670736156405944,,,,15.469989566579784,
161,1963-05-01,northern_hemisphere,,,,,0.23247621138781288,,,,16.96140740120427,
162,1963-05-01,southern_hemisphere,,,,,0.31616360930815085,,,,13.799125878081327,
163,1963-05-01,tropics,,,,,0.2269116478276712,,,,24.886910924777908,
164,1963-06-01,global,,,,,0.25269616133155925,,,,16.470372946662792,
165,1963-06-01,northern_hemisphere,,,,,0.21641798649151725,,,,19.485082060844775,
166,1963-06-01,southern_hemisphere,,,,,0.3056102367869289,,,,13.01212163568465,
167,1963-06-01,tropics,,,,,0.2225613406452089,,,,24.55072567902795,
168,1963-07-01,global,,,,,0.24869689289464897,,,,17.119584301768498,
169,1963-07-01,northern_hemisphere,,,,,0.21242825366185666,,,,21.04554605422686,
170,1963-07-01,southern_hemisphere,,,,,0.3049638743524193,,,,12.463820715636643,
171,1963-07-01,tropics,,,,,0.22354836510337497,,,,24.327641665003227,
172,1963-08-01,global,,,,,0.23612980243280307,,,,16.830919398672506,
173,1963-08-01,northern_hemisphere,,,,,0.19589815701393562,,,,20.957705757861106,
174,1963-08-01,southern_hemisphere,,,,,0.29475087480366846,,,,12.155605060609787,
175,1963-08-01,tropics,,,,,0.21150158007852043,,,,24.405016580124823,
176,1963-09-01,global,,,,,0.25727001892139195,,,,15.88495303255769,
177,1963-09-01,northern_hemisphere,,,,,0.20841493386134674,,,,19.104207833271914,
178,1963-09-01,southern_hemisphere,,,,,0.32741574768194837,,,,12.35246151310156,
179,1963-09-01,tropics,,,,,0.23071064410482564,,,,24.631100219603013,
180,1963-10-01,global,,,,,0.2667725998116821,,,,14.541111980872813,
181,1963-10-01,northern_hemisphere,,,,,0.23631800734252786,,,,16.13364729836036,
182,1963-10-01,southern_hemisphere,,,,,0.310793513256365,,,,12.852427296378892,
183,1963-10-01,tropics,,,,,0.2196830652107598,,,,24.63208551045699,
184,1963-11-01,global,,,,,0.29651387618777625,,,,13.304283909810124,
185,1963-11-01,northern_hemisphere,,,,,0.2792001171082409,,,,12.359566939484466,
186,1963-11-01,southern_hemisphere,,,,,0.31962262070590053,,,,14.300181426866857,
187,1963-11-01,tropics,,,,,0.2284570441879648,,,,24.400163612238998,
188,1963-12-01,global,,,,,0.3117825658947919,,,,12.33869649032573,
189,1963-12-01,northern_hemisphere,,,,,0.3025874919816832,,,,9.180322215757258,
190,1963-12-01,southern_hemisphere,,,,,0.3230880556629785,,,,15.5228368008909,
191,1963-12-01,tropics,,,,,0.22039400879595045,,,,24.035423508272345,
192,1964-01-01,global,,,,,0.32223184871048893,,,,11.92815560756884,
193,1964-01-01,northern_hemisphere,,,,,0.3070267802002833,,,,7.804073316138613,
194,1964-01-01,southern_hemisphere,,,,,0.33988700686628276,,,,16.06726904508156,
195,1964-01-01,tropics,,,,,0.21757994879426137,,,,24.004833987401128,
196,1964-02-01,global,,,,,0.30903530451466726,,,,12.083224982011188,
197,1964-02-01,northern_hemisphere,,,,,0.3051376166007428,,,,8.290920128836262,
198,1964-02-01,southern_hemisphere,,,,,0.31371588148808305,,,,15.924768209704098,
199,1964-02-01,tropics,,,,,0.2210896995603404,,,,24.30011248395266,
200,1964-03-01,global,,,,,0.2857256099130439,,,,12.625325625736764,
201,1964-03-01,northern_hemisphere,,,,,0.27295794278845514,,,,10.059759388468137,
202,1964-03-01,southern_hemisphere,,,,,0.301402063842309,,,,15.297509951460086,
203,1964-03-01,tropics,,,,,0.21644902584888778,,,,24.8343665465369,
204,1964-04-01,global,,,,,0.27371336278551844,,,,13.641671152996935,
205,1964-04-01,northern_hemisphere,,,,,0.24694457798811284,,,,13.36228660344409,
206,1964-04-01,southern_hemisphere,,,,,0.3089696984667582,,,,13.930159934197832,
207,1964-04-01,tropics,,,,,0.2181289456274159,,,,24.942997559555806,
208,1964-05-01,global,,,,,0.2632475705475479,,,,15.323460737953269,
209,1964-05-01,northern_hemisphere,,,,,0.23049631349104563,,,,16.867547423049018,
210,1964-05-01,southern_hemisphere,,,,,0.30998229555882,,,,13.593340020614164,
211,1964-05-01,tropics,,,,,0.2272468754268997,,,,24.741308741831574,
212,1964-06-01,global,,,,,0.2572296373840087,,,,16.16391550124564,
213,1964-06-01,northern_hemisphere,,,,,0.21049808800941386,,,,19.448239682436792,
214,1964-06-01,southern_hemisphere,,,,,0.32305345197514523,,,,12.525847288392185,
215,1964-06-01,tropics,,,,,0.2249907166861831,,,,24.373193280713053,
216,1964-07-01,global,,,,,0.2463764756373764,,,,16.49682084704739,
217,1964-07-01,northern_hemisphere,,,,,0.19998421834365096,,,,20.79068269577658,
218,1964-07-01,southern_hemisphere,,,,,0.3142090499895319,,,,11.722705399007225,
219,1964-07-01,tropics,,,,,0.21431454500628125,,,,23.9843676933221,
220,1964-08-01,global,,,,,0.23418576165563176,,,,16.157369558523385,
221,1964-08-01,northern_hemisphere,,,,,0.19488966724511372,,,,20.562110101143787,
222,1964-08-01,southern_hemisphere,,,,,0.2904293345440811,,,,11.319391045388272,
223,1964-08-01,tropics,,,,,0.19972733529238024,,,,24.00879563458477,
224,1964-09-01,global,,,,,0.24576388311075417,,,,15.095678517311455,
225,1964-09-01,northern_hemisphere,,,,,0.19893025570271958,,,,18.681506612268038,
226,1964-09-01,southern_hemisphere,,,,,0.3094520719515993,,,,11.33824404408574,
227,1964-09-01,tropics,,,,,0.21144089698247,,,,24.140195966281624,
228,1964-10-01,global,,,,,0.26016754880750925,,,,14.073712705625553,
229,1964-10-01,northern_hemisphere,,,,,0.23153191453898989,,,,15.461879847733826,
230,1964-10-01,southern_hemisphere,,,,,0.2994404691024947,,,,12.62904319822212,
231,1964-10-01,tropics,,,,,0.21302653380169934,,,,24.17049076261668,
232,1964-11-01,global,,,,,0.28297910035087065,,,,12.83808933501831,
233,1964-11-01,northern_hemisphere,,,,,0.2750866592492852,,,,11.722818608063676,
234,1964-11-01,southern_hemisphere,,,,,0.29332248909115644,,,,13.972230146691345,
235,1964-11-01,tropics,,,,,0.21387820727028675,,,,23.87969881910061,
236,1964-12-01,global,,,,,0.3077105026168356,,,,12.0068335154387,
237,1964-12-01,northern_hemisphere,,,,,0.30173635375509106,,,,8.847116173948507,
238,1964-12-01,southern_hemisphere,,,,,0.31497465544389563,,,,15.178315233585067,
239,1964-12-01,tropics,,,,,0.2181847260759843,,,,23.49632570328788,
240,1965-01-01,global,,,,,0.3150843236833422,,,,12.003071761733736,
241,1965-01-01,northern_hemisphere,,,,,0.3097789611377474,,,,7.803428327781091,
242,1965-01-01,southern_hemisphere,,,,,0.3216492749860384,,,,16.323282361289273,
243,1965-01-01,tropics,,,,,0.2192897895827533,,,,23.676020358193284,
244,1965-02-01,global,,,,,0.3142567500732543,,,,12.085024675291436,
245,1965-02-01,northern_hemisphere,,,,,0.31316623772971536,,,,7.976154225718062,
246,1965-02-01,southern_hemisphere,,,,,0.3156228296808828,,,,16.279686263882525,
247,1965-02-01,tropics,,,,,0.22547184452292882,,,,24.144932156085247,
248,1965-03-01,global,,,,,0.2898599160024053,,,,12.636585186006414,
249,1965-03-01,northern_hemisphere,,,,,0.27203969966210534,,,,10.37321189929537,
250,1965-03-01,southern_hemisphere,,,,,0.31148910962694687,,,,14.905594885607172,
251,1965-03-01,tropics,,,,,0.2090570989731331,,,,24.462912048139117,
252,1965-04-01,global,,,,,0.2685207686111887,,,,13.772305718066605,
253,1965-04-01,northern_hemisphere,,,,,0.24212209446823837,,,,13.452739376362615,
254,1965-04-01,southern_hemisphere,,,,,0.3028678304200058,,,,14.100029553293837,
255,1965-04-01,tropics,,,,,0.21378020815904533,,,,24.750677219244608,
256,1965-05-01,global,,,,,0.26173765894124934,,,,15.371465779738003,
257,1965-05-01,northern_hemisphere,,,,,0.22262396061531078,,,,16.861633931003894,
258,1965-05-01,southern_hemisphere,,,,,0.3146377486603124,,,,13.744543890535112,
259,1965-05-01,tropics,,,,,0.21527127290175657,,,,24.799847138722328,
260,1965-06-01,global,,,,,0.24879402292203426,,,,16.140681765186912,
261,1965-06-01,northern_hemisphere,,,,,0.20413249446233994,,,,19.32005176771696,
262,1965-06-01,southern_hemisphere,,,,,0.31246232964195086,,,,12.647645545876287,
263,1965-06-01,tropics,,,,,0.20588588419525686,,,,24.474838273396927,
264,1965-07-01,global,,,,,0.25185417171611846,,,,16.402660214586092,
265,1965-07-01,northern_hemisphere,,,,,0.20505031322595482,,,,20.738354774522065,
266,1965-07-01,southern_hemisphere,,,,,0.3199613252213047,,,,11.635304762969554,
267,1965-07-01,tropics,,,,,0.22041314058069986,,,,24.07201350173756,
268,1965-08-01,global,,,,,0.23562915613667976,,,,16.194992050191274,
269,1965-08-01,northern_hemisphere,,,,,0.1925997817507209,,,,20.600564291860792,
270,1965-08-01,southern_hemisphere,,,,,0.2962460607998811,,,,11.435690145426236,
271,1965-08-01,tropics,,,,,0.19760442389356356,,,,24.21844113867735,
272,1965-09-01,global,,,,,0.253463467994677,,,,15.34673023917071,
273,1965-09-01,northern_hemisphere,,,,,0.20335175536157923,,,,18.769839111046053,
274,1965-09-01,southern_hemisphere,,,,,0.3236031478357206,,,,11.712667574285035,
275,1965-09-01,tropics,,,,,0.2211641040739698,,,,24.444976328378345,
276,1965-10-01,global,,,,,0.2646236992186659,,,,14.264313149561815,
277,1965-10-01,northern_hemisphere,,,,,0.23138457863083173,,,,15.775996539292294,
278,1965-10-01,southern_hemisphere,,,,,0.309359508599284,,,,12.694918041943708,
279,1965-10-01,tropics,,,,,0.2160188290877943,,,,24.51803136370046,
280,1965-11-01,global,,,,,0.2882988719645891,,,,13.034552840454808,
281,1965-11-01,northern_hemisphere,,,,,0.2740423719508691,,,,12.027203174799581,
282,1965-11-01,southern_hemisphere,,,,,0.30636538869512586,,,,14.06517655739134,
283,1965-11-01,tropics,,,,,0.21173554756190524,,,,24.306738329459222,
284,1965-12-01,global,,,,,0.30037496192207486,,,,12.231985672035307,
285,1965-12-01,northern_hemisphere,,,,,0.29855704950954837,,,,8.990195611317745,
286,1965-12-01,southern_hemisphere,,,,,0.3025554813184632,,,,15.485845685597724,
287,1965-12-01,tropics,,,,,0.2093841033634226,,,,23.925409663771063,
288,1966-01-01,global,,,,,0.30894975246410766,,,,11.825135487808723,
289,1966-01-01,northern_hemisphere,,,,,0.305460608412675,,,,7.618704580899816,
290,1966-01-01,southern_hemisphere,,,,,0.31309781368376566,,,,16.056444532136766,
291,1966-01-01,tropics,,,,,0.2104865564862012,,,,24.02124815682822,
292,1966-02-01,global,,,,,0.3048301294417965,,,,12.120911009508916,
293,1966-02-01,northern_hemisphere,,,,,0.30496370935232114,,,,8.316743458305268,
294,1966-02-01,southern_hemisphere,,,,,0.3046684186935849,,,,15.956853939179439,
295,1966-02-01,tropics,,,,,0.21029999194953253,,,,24.298056289755266,
296,1966-03-01,global,,,,,0.28260602248327066,,,,12.725764456929426,
297,1966-03-01,northern_hemisphere,,,,,0.27062979996885034,,,,10.390436245635613,
298,1966-03-01,southern_hemisphere,,,,,0.2974517597006575,,,,15.0676438127893,
299,1966-03-01,tropics,,,,,0.20696183628039583,,,,24.708096610213147,
300,1966-04-01,global,,,,,0.26302333698142194,,,,14.062955615911278,
301,1966-04-01,northern_hemisphere,,,,,0.24029027632728694,,,,13.494871957899704,
302,1966-04-01,southern_hemisphere,,,,,0.29368846760346334,,,,14.66251252401878,
303,1966-04-01,tropics,,,,,0.20989442390578025,,,,25.033976019710394,
304,1966-05-01,global,,,,,0.2656299795045469,,,,15.158088930123824,
305,1966-05-01,northern_hemisphere,,,,,0.2293903370127107,,,,16.931020296476675,
306,1966-05-01,southern_hemisphere,,,,,0.31413552062145705,,,,13.281219946861484,
307,1966-05-01,tropics,,,,,0.2135293170400093,,,,24.86731594642316,
308,1966-06-01,global,,,,,0.2511057600274021,,,,16.372986316377535,
309,1966-06-01,northern_hemisphere,,,,,0.2125075183777007,,,,19.574198599427234,
310,1966-06-01,southern_hemisphere,,,,,0.3061226978712787,,,,12.777894004155371,
311,1966-06-01,tropics,,,,,0.21584833321860813,,,,24.616134538860308,
312,1966-07-01,global,,,,,0.24430862740328535,,,,16.80439920951943,
313,1966-07-01,northern_hemisphere,,,,,0.2057302349423101,,,,20.99734218128964,
314,1966-07-01,southern_hemisphere,,,,,0.30101511150185023,,,,12.068042031291952,
315,1966-07-01,tropics,,,,,0.22066427439484962,,,,24.307267449354015,
316,1966-08-01,global,,,,,0.23343239953569533,,,,16.496630005231054,
317,1966-08-01,northern_hemisphere,,,,,0.1953187053154152,,,,20.94163231431446,
318,1966-08-01,southern_hemisphere,,,,,0.28989972047597506,,,,11.570062390043518,
319,1966-08-01,tropics,,,,,0.20723749661929367,,,,24.25362245712273,
320,1966-09-01,global,,,,,0.250094476914352,,,,15.61045850086282,
321,1966-09-01,northern_hemisphere,,,,,0.2005435047965536,,,,19.065690122180115,
322,1966-09-01,southern_hemisphere,,,,,0.318465249620905,,,,11.88094952292397,
323,1966-09-01,tropics,,,,,0.2136632339554469,,,,24.385419736315896,
324,1966-10-01,global,,,,,0.260968381339339,,,,14.137287755634816,
325,1966-10-01,northern_hemisphere,,,,,0.22758228238968015,,,,15.660325695497761,
326,1966-10-01,southern_hemisphere,,,,,0.3064323160086703,,,,12.555886558793134,
327,1966-10-01,tropics,,,,,0.21074522330597473,,,,24.44434157700846,
328,1966-11-01,global,,,,,0.27721263383131084,,,,13.094972883864386,
329,1966-11-01,northern_hemisphere,,,,,0.2625908242426014,,,,11.957019215990726,
330,1966-11-01,southern_hemisphere,,,,,0.29656605963786264,,,,14.262390001122924,
331,1966-11-01,tropics,,,,,0.20255566340695705,,,,24.272609519687137,
332,1966-12-01,global,,,,,0.2975403250582295,,,,12.252120279872543,
333,1966-12-01,northern_hemisphere,,,,,0.2925108668902608,,,,9.015460539084529,
334,1966-12-01,southern_hemisphere,,,,,0.3041211874804867,,,,15.51249851525057,
335,1966-12-01,tropics,,,,,0.21415658260413878,,,,23.85443992011892,
336,1967-01-01,global,,,,,0.302323649040032,,,,11.879601053154317,
337,1967-01-01,northern_hemisphere,,,,,0.30055528055072994,,,,7.618027917092661,
338,1967-01-01,southern_hemisphere,,,,,0.30443476550221404,,,,16.19798337963101,
339,1967-01-01,tropics,,,,,0.21143640805027816,,,,23.746001908269648,
340,1967-02-01,global,,,,,0.30459619831563267,,,,11.928241339840724,
341,1967-02-01,northern_hemisphere,,,,,0.2943508658362245,,,,7.964757348448302,
342,1967-02-01,southern_hemisphere,,,,,0.31669744408176426,,,,15.916551512491026,
343,1967-02-01,tropics,,,,,0.21030973779452525,,,,24.109703529061846,
344,1967-03-01,global,,,,,0.28309248741557663,,,,12.848015374336,
345,1967-03-01,northern_hemisphere,,,,,0.26964313074890595,,,,10.61173600277516,
346,1967-03-01,southern_hemisphere,,,,,0.29964240054592506,,,,15.124139842949148,
347,1967-03-01,tropics,,,,,0.20568749277139375,,,,24.496342260173947,
